Order_Id,Account_Id,Bank_To,Account_To,Amount
30101,467,Max bank,90201395,3937.0
30102,467,Kameron bank,73301529,2895.0
30103,468,Kameron bank,87048482,3735.0
30104,468,Air Bank,30738526,499.0
30105,469,Kameron bank,32004195,2672.0
30106,470,Kameron bank,41005563,3568.0
30107,470,PPF Bank,70524096,630.0
30108,470,Czech export bank,43083483,1078.0
30109,471,Bank Creditas,26110238,4695.0
30110,471,J&T Bank ,97181409,931.0
30111,471,J&T Bank ,33731478,253.0
30112,471,Raiffeisen bank,45840859,202.0
30113,472,Max bank,6824928,8200.2
30114,473,Moneta Money Bank,65049969,4237.0
30115,473,Raiffeisen bank,67095625,2640.0
30116,473,Fio bank ,76250731,75.0
30117,473,Air Bank,22973603,333.0
30118,474,Max bank,33440119,694.0
30119,474,Czech export bank,79647504,1606.0
30120,475,Max bank,33983725,2760.0
30121,477,J&T Bank ,7729125,2660.0
30122,477,Moneta Money Bank,40855217,254.0
30123,477,PPF Bank,25759440,463.0
30124,478,Trinity Bank,9013551,8137.0
30125,479,Air Bank,117046,2064.0
30126,480,Raiffeisen bank,12772888,4687.0
30127,480,PPF Bank,72983371,827.0
30128,481,Moneta Money Bank,50636059,64.0
30129,481,PPF Bank,29175484,1825.0
30134,483,Moneta Money Bank,70076584,1940.0
30135,484,Moneta Money Bank,19220835,1652.0
30136,484,UniCredit Bank,16825324,1995.0
30137,484,Moneta Money Bank,17417866,108.0
30138,484,PPF Bank,31340134,1412.0
30139,485,Kameron bank,58655077,2629.6
30140,485,Trinity Bank,89687889,7421.0
30141,485,Hypotecni bank,56978738,1591.0
30142,485,Kameron bank,20747721,3572.0
30143,487,Moneta Money Bank,40831804,10684.0
30144,489,Bank Creditas,53826928,5608.0
30145,490,Max bank,89067864,2042.0
30146,491,Trinity Bank,26434993,9090.0
30147,494,Trinity Bank,88363974,2629.6
30148,494,Moneta Money Bank,24389368,8728.0
30149,494,Bank Creditas,62039023,207.0
30153,496,PPF Bank,60471528,3602.0
30154,497,Trinity Bank,31873262,3405.0
30157,500,Hypotecni bank,67136871,2629.6
30158,500,UniCredit Bank,57751679,3267.0
30159,500,Kameron bank,1471186,539.0
30160,501,Raiffeisen bank,79491948,4382.7
30161,502,Bank Creditas,27518320,2498.0
30162,503,Fio bank ,34156501,7175.0
30163,503,Moneta Money Bank,41920358,1746.0
30164,504,Max bank,2230048,2308.0
30165,505,Fio bank ,6899768,18.0
30166,505,Czech export bank,5099285,2203.0
30167,506,Moneta Money Bank,21071094,3011.0
30168,506,Fio bank ,70163124,107.0
30169,506,PPF Bank,18590253,278.0
30170,506,PPF Bank,82022094,724.0
30171,508,Air Bank,41786360,2480.0
30172,509,PPF Bank,50397551,6261.0
30173,510,Air Bank,34629786,2442.0
30174,510,Max bank,64973693,1319.0
30175,510,Moneta Money Bank,56986600,1043.0
30176,511,UniCredit Bank,4644132,2629.6
30177,512,Moneta Money Bank,88834064,9449.0
30178,513,Trinity Bank,99257760,7908.0
30179,514,Raiffeisen bank,49346691,5760.0
30180,515,J&T Bank ,6447190,2750.0
30181,516,J&T Bank ,22182691,3736.0
30182,517,Max bank,82919829,9255.0
30183,518,Moneta Money Bank,39075994,1338.0
30184,518,UniCredit Bank,13886338,2015.0
30185,519,Kameron bank,65870404,3245.0
30186,520,UniCredit Bank,67366206,2332.0
30187,521,PPF Bank,98804980,4234.0
30188,522,Hypotecni bank,31764650,77.0
30189,522,Moneta Money Bank,18812161,4930.0
30190,524,Kameron bank,71994364,5768.0
30191,525,UniCredit Bank,88872944,4382.7
30192,525,Bank Creditas,67853247,6454.0
30193,526,UniCredit Bank,22128474,5074.0
30195,528,PPF Bank,11964172,2916.0
30196,529,UniCredit Bank,85919022,3344.0
30197,531,Czech export bank,48101,2144.0
30198,533,Trinity Bank,5924845,1319.0
30199,533,PPF Bank,31916600,3427.0
30200,534,Raiffeisen bank,26713061,1747.0
30201,534,Raiffeisen bank,88319682,713.0
30202,534,Czech export bank,71464949,1341.0
30203,535,Czech export bank,26501775,7021.0
30204,535,Max bank,15932035,62.0
30205,535,UniCredit Bank,70218544,765.0
30206,536,Kameron bank,84382724,1742.0
30207,536,Kameron bank,56864386,827.0
30208,537,Bank Creditas,79339456,1848.0
30209,538,Czech export bank,5225766,2692.0
30210,541,PPF Bank,97866481,3030.0
30211,541,Hypotecni bank,97620743,72.0
30212,541,Kameron bank,50762343,5626.0
30213,542,Hypotecni bank,82309841,2750.0
30214,543,Trinity Bank,10095620,647.0
30215,543,Fio bank ,32736635,1086.0
30216,543,J&T Bank ,41006070,655.0
30217,544,Trinity Bank,24082440,3798.2
30218,545,Air Bank,87724715,3306.0
30219,546,Air Bank,87099098,2940.0
30220,547,Trinity Bank,48055100,2273.0
30221,548,Trinity Bank,87448715,1285.0
30222,548,Kameron bank,56284767,528.0
30223,549,Czech export bank,83005940,1067.0
30224,549,J&T Bank ,87506788,3024.0
30225,550,Moneta Money Bank,71731483,1247.0
30226,550,Hypotecni bank,49558728,349.0
30227,552,Kameron bank,68878775,2097.0
30228,555,Bank Creditas,6209928,7218.0
30229,555,Air Bank,19875437,479.0
30230,555,Hypotecni bank,3315794,71.0
30231,557,UniCredit Bank,88362860,2050.0
30232,558,J&T Bank ,60158938,4081.0
30233,558,Hypotecni bank,11205697,1476.0
30234,559,J&T Bank ,77164244,2175.0
30235,560,Fio bank ,17489135,5683.0
30236,561,Fio bank ,37346130,343.0
30237,561,Hypotecni bank,77749645,1308.0
30238,563,Fio bank ,96173613,6245.0
30239,564,Air Bank,8056086,295.0
30240,564,PPF Bank,56459259,8713.0
30241,565,Raiffeisen bank,67758250,3509.0
30242,568,J&T Bank ,60686451,1408.0
30243,569,Air Bank,87054288,2074.0
30244,570,Air Bank,48868894,6273.0
30245,571,Trinity Bank,93711280,3255.0
30246,572,Hypotecni bank,64459979,5372.0
30247,572,Trinity Bank,76923572,960.0
30248,572,Fio bank ,5563730,349.0
30249,572,Hypotecni bank,71732580,1413.0
30250,573,J&T Bank ,80680703,2249.0
30251,575,Raiffeisen bank,32180041,756.0
30252,575,Moneta Money Bank,62339043,5329.0
30253,576,Czech export bank,71033382,3662.0
30254,577,Fio bank ,92529356,5120.0
30255,578,Bank Creditas,9104431,5484.0
30256,578,Raiffeisen bank,6721955,601.0
30257,578,Raiffeisen bank,88757896,17.0
30258,578,J&T Bank ,84361481,57.0
30259,579,Czech export bank,19994384,2771.0
30260,579,J&T Bank ,61798560,1065.0
30261,580,Raiffeisen bank,18037027,3571.0
30262,580,Kameron bank,27916240,1715.0
30263,581,Raiffeisen bank,62047934,1502.0
30264,582,Raiffeisen bank,94775294,2812.0
30266,584,UniCredit Bank,76447403,2302.0
30267,588,Kameron bank,29001635,3141.0
30268,588,UniCredit Bank,81579917,1437.0
30269,588,Raiffeisen bank,40627336,511.0
30270,589,Moneta Money Bank,69257765,5746.0
30271,591,Hypotecni bank,33145171,2788.0
30272,592,Hypotecni bank,11703169,1148.0
30273,592,UniCredit Bank,17637676,460.0
30274,594,J&T Bank ,76892024,2054.0
30275,595,Hypotecni bank,22432470,4702.0
30276,597,Trinity Bank,43030637,6135.0
30277,598,PPF Bank,36825537,7781.0
30278,599,Czech export bank,94891345,3118.0
30279,599,UniCredit Bank,75048130,967.0
30280,600,Max bank,6513369,5952.0
30281,601,Bank Creditas,62110066,2230.0
30282,602,Trinity Bank,11328745,3191.0
30283,603,Raiffeisen bank,46360403,4361.0
30284,605,J&T Bank ,93390070,6876.0
30285,606,Trinity Bank,87049013,7140.0
30286,606,Moneta Money Bank,57793295,1071.0
30287,607,Raiffeisen bank,5990779,2082.0
30288,608,Kameron bank,57903474,2895.0
30289,609,PPF Bank,28244787,1171.0
30290,609,J&T Bank ,14562350,732.0
30291,609,PPF Bank,59537684,67.0
30292,611,Kameron bank,98749815,2284.0
30293,612,Air Bank,28562253,1936.0
30294,614,Air Bank,9777558,1664.0
30295,615,Max bank,30659657,309.0
30296,615,Czech export bank,63728749,1787.0
30297,616,Czech export bank,38012558,1869.0
30298,617,Hypotecni bank,41264140,2607.2
30299,617,UniCredit Bank,8556467,13080.0
30300,618,Bank Creditas,52253526,747.0
30301,618,Hypotecni bank,93719195,3035.0
30302,619,Air Bank,51829963,1729.0
30303,619,Kameron bank,96250706,6538.0
30304,621,Moneta Money Bank,21300334,366.0
30305,621,Fio bank ,32067704,3043.0
30306,622,UniCredit Bank,57849115,6255.0
30307,622,UniCredit Bank,53675001,594.0
30308,622,Fio bank ,46919482,2568.0
30309,622,Moneta Money Bank,23822355,11.0
30310,623,Bank Creditas,73409360,419.0
30311,623,PPF Bank,34328079,1653.0
30312,625,J&T Bank ,76538800,2607.2
30313,625,Fio bank ,50207537,11457.0
30314,626,Hypotecni bank,22472965,3639.0
30315,627,Raiffeisen bank,23483765,8228.0
30316,627,Raiffeisen bank,85517316,554.0
30317,628,Air Bank,24106633,3028.0
30318,629,Fio bank ,91464036,1207.0
30319,629,Hypotecni bank,2222919,1500.0
30320,630,PPF Bank,662714,2361.0
30321,631,Moneta Money Bank,89184629,2394.0
30322,632,Czech export bank,31188458,842.0
30323,632,J&T Bank ,54220384,199.0
30324,632,Bank Creditas,95301532,1092.0
30325,633,Raiffeisen bank,56019914,3177.0
30327,635,Czech export bank,12794989,1683.0
30328,635,Moneta Money Bank,86240660,2707.0
30329,635,Raiffeisen bank,117952,2160.0
30330,635,Max bank,56503492,1547.0
30331,636,Air Bank,33446622,3056.0
30332,637,Kameron bank,34624809,1934.0
30333,638,Fio bank ,41244357,2487.0
30334,638,Kameron bank,77634972,4668.0
30335,638,Moneta Money Bank,45651602,873.0
30336,639,Bank Creditas,77312248,2046.0
30337,640,UniCredit Bank,49130755,2891.0
30338,641,Hypotecni bank,41606414,3330.0
30340,644,Air Bank,15593272,946.0
30341,644,Air Bank,19007480,1026.0
30342,645,Moneta Money Bank,25328028,13466.0
30343,646,Kameron bank,34125185,4876.0
30344,647,Max bank,41266620,6465.0
30345,648,Czech export bank,81294440,9240.0
30346,649,Kameron bank,90564441,3430.1
30347,650,Air Bank,70699482,1697.0
30348,651,Fio bank ,14427155,2652.0
30349,651,J&T Bank ,54411101,4062.0
30350,652,Air Bank,56959491,7591.0
30351,653,PPF Bank,52822631,5397.0
30352,654,Kameron bank,49887746,2885.0
30353,655,J&T Bank ,91412663,1899.0
30354,655,Hypotecni bank,48714017,2036.0
30355,655,Raiffeisen bank,32799506,193.0
30356,655,PPF Bank,19362265,341.0
30357,656,Raiffeisen bank,74315947,5477.0
30358,657,Kameron bank,72237545,1066.0
30359,657,UniCredit Bank,15075981,1862.0
30360,658,Bank Creditas,92509448,2703.0
30361,659,Trinity Bank,43700408,1833.0
30362,659,J&T Bank ,72181445,107.0
30363,660,Trinity Bank,56245785,1234.0
30364,660,Hypotecni bank,50051724,5338.0
30367,662,Max bank,32952279,3330.0
30370,664,Czech export bank,7335311,2997.0
30371,665,Bank Creditas,69178992,4149.0
30372,666,Kameron bank,85506128,3936.0
30373,666,Bank Creditas,70089435,2282.0
30374,666,Moneta Money Bank,93173819,955.0
30375,666,Max bank,65873688,1045.0
30386,669,Hypotecni bank,12925506,1947.0
30390,673,Raiffeisen bank,71669763,4586.0
30391,674,Trinity Bank,63081496,2058.0
30392,675,UniCredit Bank,74623369,6358.0
30393,675,UniCredit Bank,56463271,1704.0
30394,676,Moneta Money Bank,72221982,3017.0
30395,678,Air Bank,20567107,1192.0
30396,678,Hypotecni bank,52606773,1929.0
30397,678,J&T Bank ,77998667,1967.0
30398,679,Czech export bank,91457056,4049.0
30399,679,Raiffeisen bank,27114582,450.0
30400,679,Max bank,84744864,281.0
30401,680,Max bank,98674255,4853.0
30404,682,Fio bank ,39035719,1477.0
30405,682,J&T Bank ,62099003,537.0
30406,683,Fio bank ,19231844,8578.0
30407,684,Fio bank ,66230869,1936.0
30408,685,Kameron bank,46590065,3847.2
30409,686,Bank Creditas,30570674,2212.0
30410,686,Czech export bank,92192554,2875.0
30411,686,Kameron bank,65920859,983.0
30412,687,Max bank,3712326,1444.0
30413,687,Trinity Bank,84690487,3998.0
30414,688,Moneta Money Bank,38275259,2509.0
30415,689,PPF Bank,27240383,3847.2
30416,689,UniCredit Bank,58262753,4989.0
30417,689,Fio bank ,99909179,1388.0
30418,689,Hypotecni bank,87462937,17.0
30419,689,PPF Bank,93874132,16.0
30420,690,Bank Creditas,19503748,7152.0
30421,690,Bank Creditas,45288330,1749.0
30422,691,Air Bank,42897981,3342.0
30423,692,Fio bank ,82628667,4366.0
30424,692,Czech export bank,98083799,137.0
30425,693,PPF Bank,37686020,6329.0
30426,694,Fio bank ,91037123,3096.0
30427,695,J&T Bank ,38325697,9516.0
30428,696,PPF Bank,2534234,1299.0
30429,696,Kameron bank,64442080,280.0
30430,697,Bank Creditas,77658992,6372.0
30431,698,Trinity Bank,98754322,6177.0
30432,700,Hypotecni bank,21956253,1116.0
30433,700,Air Bank,83101778,1646.0
30434,702,Trinity Bank,53787499,2813.0
30435,703,Fio bank ,41043675,2306.0
30436,704,PPF Bank,15132719,2141.0
30437,704,Max bank,96896516,1197.0
30438,705,Raiffeisen bank,67101108,4161.0
30441,710,Raiffeisen bank,95556771,3200.0
30442,711,Kameron bank,97111349,3243.0
30443,712,Max bank,19930512,3847.2
30444,713,Fio bank ,13186729,3581.0
30445,714,Max bank,88810574,3782.0
30446,715,J&T Bank ,61029869,2877.0
30447,715,PPF Bank,30505544,1808.0
30448,715,UniCredit Bank,31952321,1378.0
30449,717,Raiffeisen bank,48199552,6561.0
30450,718,Raiffeisen bank,3925556,6412.0
30451,718,Raiffeisen bank,22049463,726.0
30452,718,Fio bank ,9956103,7122.0
30453,718,UniCredit Bank,10620361,6041.0
30454,719,Max bank,95629697,1991.0
30455,720,Moneta Money Bank,57822185,3916.0
30456,721,Max bank,92811554,2194.0
30466,725,Czech export bank,86504637,2612.0
30467,726,Air Bank,22188473,3198.0
30468,728,Air Bank,24685102,1143.0
30469,728,Hypotecni bank,87029039,4119.0
30470,728,Trinity Bank,84884696,1863.0
30471,729,Kameron bank,49945181,1872.0
30472,729,Moneta Money Bank,95585292,114.0
30473,729,UniCredit Bank,56525182,67.0
30474,731,Max bank,24144953,2706.0
30475,732,Moneta Money Bank,38898217,5129.0
30476,734,Air Bank,88755988,2228.0
30477,735,Trinity Bank,74098461,1389.0
30478,735,PPF Bank,93383478,2187.0
30479,736,Moneta Money Bank,78246849,2119.0
30480,737,Hypotecni bank,70212787,2817.0
30481,738,Trinity Bank,52158653,970.0
30482,738,Czech export bank,91551339,82.0
30483,738,Air Bank,99652116,3671.0
30484,739,J&T Bank ,15982044,5504.0
30485,742,J&T Bank ,99545573,2048.0
30486,743,Trinity Bank,82371133,2691.0
30487,744,J&T Bank ,51830822,2165.0
30488,745,PPF Bank,29839259,1965.0
30489,746,Air Bank,78167122,3452.0
30490,747,Air Bank,4759234,2672.0
30491,748,Czech export bank,75135111,6492.0
30492,749,Hypotecni bank,49041187,4965.0
30493,749,Hypotecni bank,49583470,226.0
30494,749,Fio bank ,72902929,51.0
30495,749,Max bank,44345706,26.0
30496,750,Air Bank,4588097,6615.0
30497,751,Moneta Money Bank,74106764,2363.0
30498,752,Bank Creditas,12794679,139.0
30499,752,Max bank,44654941,5568.0
30500,753,Kameron bank,81654536,1602.0
30501,754,Moneta Money Bank,22047943,1454.0
30502,754,Moneta Money Bank,54826593,1629.0
30503,755,J&T Bank ,65842372,3889.0
30504,755,Max bank,18141162,1443.0
30505,757,J&T Bank ,82420587,810.0
30506,757,Raiffeisen bank,64578419,2289.0
30507,759,Max bank,40699601,1952.0
30508,760,Czech export bank,1005852,3403.0
30509,760,Czech export bank,88799416,894.0
30510,760,Kameron bank,76297777,909.0
30511,762,Moneta Money Bank,26588875,3895.0
30512,763,J&T Bank ,9127396,7417.0
30513,764,Trinity Bank,41232329,2360.0
30514,766,Air Bank,65254580,7032.0
30515,767,Raiffeisen bank,91866522,3564.0
30516,767,Fio bank ,39504963,504.0
30517,767,Moneta Money Bank,63160019,109.0
30518,767,Raiffeisen bank,32800996,22.0
30519,768,Raiffeisen bank,50946819,2814.0
30523,771,PPF Bank,54412794,214.0
30524,771,J&T Bank ,28503686,4816.0
30525,772,PPF Bank,69179099,4225.0
30526,772,Air Bank,62614697,660.0
30527,772,Hypotecni bank,50320124,280.0
30530,775,Trinity Bank,6431270,1168.0
30531,775,Bank Creditas,6988245,2439.0
30532,776,Air Bank,44794058,2277.0
30533,776,UniCredit Bank,45458602,1036.0
30534,776,PPF Bank,79007082,170.0
30535,777,Moneta Money Bank,7662755,6412.0
30536,780,Max bank,72554701,6220.0
30537,781,Max bank,94061445,2054.0
30538,782,PPF Bank,82476073,3094.0
30539,782,Max bank,68542945,2472.0
30540,783,UniCredit Bank,85706555,3242.0
30541,784,PPF Bank,47865402,1485.0
30542,784,Raiffeisen bank,80516755,1215.0
30543,784,Moneta Money Bank,98420869,109.0
30544,784,Kameron bank,51943343,701.0
30545,785,UniCredit Bank,34928149,4335.8
30546,785,J&T Bank ,69687145,7395.0
30547,786,UniCredit Bank,96078651,4953.0
30548,786,PPF Bank,47281622,365.0
30549,787,Moneta Money Bank,43629378,4395.0
30550,787,Czech export bank,81038975,122.0
30551,788,Czech export bank,80561762,3096.0
30552,789,Czech export bank,64140730,2153.0
30553,789,Czech export bank,84300315,1641.0
30554,789,Kameron bank,13870329,1522.0
30555,790,UniCredit Bank,86892044,4335.8
30556,791,J&T Bank ,11072284,3054.0
30557,792,Kameron bank,75295537,485.0
30558,792,Kameron bank,50819605,1326.0
30559,792,UniCredit Bank,90125488,588.0
30560,793,J&T Bank ,41663390,1212.0
30561,793,Czech export bank,25394970,204.0
30562,793,Air Bank,95059883,851.0
30563,794,Trinity Bank,49722951,1107.0
30564,794,Air Bank,95150184,907.0
30565,795,J&T Bank ,39119124,2976.0
30566,798,J&T Bank ,6413495,2182.0
30567,800,Bank Creditas,70286303,2203.0
30568,800,PPF Bank,79600321,299.0
30569,801,Bank Creditas,28209829,2565.0
30570,801,UniCredit Bank,60788422,767.0
30571,802,Max bank,13280040,1876.0
30572,804,Raiffeisen bank,68166583,2342.0
30573,804,Kameron bank,77494382,682.0
30574,805,Trinity Bank,11602461,1424.4
30575,806,Fio bank ,33725094,2298.0
30576,807,PPF Bank,21882123,12579.0
30578,808,Fio bank ,95864551,4492.0
30579,809,Moneta Money Bank,26098048,8298.0
30580,810,Max bank,99310320,2076.0
30581,811,Hypotecni bank,22673315,5171.7
30582,812,Bank Creditas,41519075,9128.0
30583,813,PPF Bank,39089608,2025.7
30584,814,Moneta Money Bank,1200831,1598.0
30585,814,Raiffeisen bank,15360969,632.0
30586,815,UniCredit Bank,93358599,1949.0
30587,816,Czech export bank,35554933,2025.7
30588,816,Fio bank ,67616367,4514.0
30589,817,Moneta Money Bank,53805935,4605.0
30590,817,Kameron bank,75855749,8975.0
30594,820,Fio bank ,12900066,210.0
30595,820,Kameron bank,81232100,5367.0
30596,821,Fio bank ,37818032,1436.0
30597,821,Kameron bank,89886223,651.0
30598,822,UniCredit Bank,92287319,1784.0
30599,823,J&T Bank ,43020331,62.0
30600,823,Hypotecni bank,75077736,1515.0
30601,823,Kameron bank,51397413,612.0
30602,824,J&T Bank ,30595302,5406.0
30603,825,Air Bank,35577237,9235.0
30604,825,Air Bank,87110560,4423.0
30605,826,Raiffeisen bank,33696842,4550.0
30606,826,Air Bank,5275464,866.0
30607,826,Hypotecni bank,37950855,169.0
30608,827,Fio bank ,21975636,2260.0
30609,828,Raiffeisen bank,18580800,8852.0
30610,829,Max bank,85781967,2120.0
30611,831,Fio bank ,94460784,2291.0
30612,832,Moneta Money Bank,30598807,2135.0
30613,833,Moneta Money Bank,3151357,3462.0
30614,834,J&T Bank ,48387557,2473.0
30617,836,Kameron bank,7416719,125.0
30618,836,UniCredit Bank,12516117,2934.0
30619,837,Kameron bank,57949954,9250.0
30620,839,Moneta Money Bank,73115485,4254.0
30621,840,UniCredit Bank,8011526,4606.0
30622,841,PPF Bank,1747614,2109.0
30623,842,PPF Bank,84613001,3278.0
30624,843,Trinity Bank,10746133,955.0
30625,843,Hypotecni bank,32156717,128.0
30626,843,Hypotecni bank,16661399,897.0
30627,844,Bank Creditas,37441408,1640.0
30628,844,Moneta Money Bank,24649799,12531.0
30629,845,PPF Bank,33191889,9651.0
30630,846,Hypotecni bank,61563986,7795.5
30631,848,Czech export bank,79923873,3400.0
30632,848,Bank Creditas,72638684,1590.0
30633,848,Max bank,7052839,1025.0
30634,850,Trinity Bank,23098129,14811.0
30635,851,Raiffeisen bank,59494537,2090.0
30636,851,Moneta Money Bank,75825410,3254.0
30637,851,PPF Bank,26014739,881.0
30638,852,Moneta Money Bank,3289789,69.0
30639,852,Raiffeisen bank,63201045,2013.0
30640,853,Kameron bank,85631608,4673.0
30641,853,Fio bank ,71826153,1378.0
30642,854,Kameron bank,21777671,382.0
30643,854,Raiffeisen bank,41849011,1105.0
30644,854,PPF Bank,6306148,2843.0
30645,854,Czech export bank,54977858,1817.0
30646,855,Raiffeisen bank,31062770,6608.0
30647,856,Max bank,71847098,3625.0
30648,856,Bank Creditas,69347637,571.0
